User;Date;Time;Number;Result
9925;2020/01/02;14:32:00;611271280;Voicemail
9925;2020/01/02;14:33:00;694167682;Voicemail
9925;2020/01/02;14:34:00;796154189;Voicemail
9925;2020/01/02;14:35:00;787613780;Voicemail
9925;2020/01/02;14:36:00;842110620;Voicemail
9925;2020/01/02;14:37:00;789712398;Voicemail
9925;2020/01/02;14:38:00;603917789;Answered
9925;2020/01/02;15:14:00;673156418;Answered
9925;2020/01/02;15:16:00;679117226;Voicemail
9925;2020/01/02;15:18:00;649135965;Voicemail
9925;2020/01/02;15:19:00;663273733;Voicemail
9925;2020/01/02;15:20:00;663273733;Voicemail
9925;2020/01/02;15:21:00;632560467;Voicemail
9925;2020/01/02;15:22:00;831150087;Voicemail
9925;2020/01/02;15:23:00;786122828;Voicemail
9925;2020/01/02;15:24:00;682965735;Voicemail
9925;2020/01/02;15:25:00;631957131;Voicemail
9925;2020/01/02;15:26:00;821721235;Voicemail
9925;2020/01/02;15:27:00;713478117;Voicemail
9925;2020/01/02;15:28:00;631140635;Voicemail
9925;2020/01/02;15:29:00;631140635;Answered
9925;2020/01/02;16:00:00;670155338;Voicemail
9941;2020/01/01;08:00:00;712345671;Voicemail
9941;2020/01/01;08:10:00;712345672;Answered
9941;2020/01/01;08:12:00;712345673;Voicemail
9941;2020/01/01;08:14:00;712345674;Voicemail
9941;2020/01/01;08:16:00;712345675;Voicemail
9941;2020/01/01;08:18:00;712345676;Voicemail
9941;2020/01/01;08:20:00;712345677;Voicemail
9941;2020/01/01;08:22:00;712345678;Voicemail
9941;2020/01/01;08:24:00;712345679;Voicemail
9941;2020/01/01;08:26:00;712345680;Voicemail
9941;2020/01/01;08:28:00;712345681;Answered
9941;2020/01/01;08:30:00;712345682;Voicemail
9941;2020/01/01;08:32:00;712345683;Voicemail
9941;2020/01/01;08:34:00;712345684;Voicemail
9941;2020/01/01;08:36:00;712345685;Voicemail
9941;2020/01/01;08:38:00;712345686;Voicemail
9941;2020/01/01;08:40:00;712345687;Voicemail
9941;2020/01/01;08:42:00;712345688;Voicemail
9941;2020/01/01;08:44:00;712345689;Voicemail
9941;2020/01/01;09:00:00;712345690;Voicemail
9941;2020/01/01;09:15:00;712345691;Voicemail
9941;2020/01/01;09:16:00;712345692;Voicemail
9941;2020/01/01;09:18:00;712345693;Answered
9941;2020/01/01;09:20:00;712345694;Answered
9941;2020/01/01;09:22:00;712345695;Voicemail
9941;2020/01/01;09:24:00;712345696;Voicemail
9941;2020/01/01;09:26:00;712345697;Voicemail
9941;2020/01/01;09:28:00;712345698;Voicemail
9941;2020/01/01;09:30:00;712345699;Voicemail
9941;2020/01/01;09:32:00;712345700;Voicemail
9941;2020/01/01;09:34:00;712345701;Answered
9941;2020/01/01;09:36:00;712345702;Voicemail
9941;2020/01/01;09:38:00;712345703;Voicemail
9941;2020/01/01;09:39:00;712345704;Voicemail
9941;2020/01/01;10:00:00;712345705;Answered
9941;2020/01/01;10:15:00;712345706;Answered
9941;2020/01/01;10:17:00;712345707;Voicemail
9941;2020/01/01;10:19:00;712345708;Answered
9941;2020/01/01;10:21:00;712345709;Voicemail
9941;2020/01/01;10:23:00;712345710;Answered
9941;2020/01/01;10:25:00;712345711;Voicemail
9941;2020/01/01;10:27:00;712345712;Voicemail
9941;2020/01/01;10:29:00;712345713;Answered
9941;2020/01/01;10:31:00;712345714;Voicemail
9941;2020/01/01;10:33:00;712345715;Voicemail
9941;2020/01/01;10:35:00;712345716;Answered
9941;2020/01/01;10:37:00;712345717;Answered
9941;2020/01/01;11:00:00;712345718;Answered
9941;2020/01/01;11:09:00;712345719;Voicemail
9941;2020/01/01;11:11:00;712345720;Voicemail
9941;2020/01/01;11:13:00;712345721;Voicemail
9941;2020/01/01;11:15:00;712345722;Voicemail
9941;2020/01/01;11:17:00;712345723;Voicemail
9941;2020/01/01;11:19:00;712345724;Voicemail
9941;2020/01/01;11:21:00;712345725;Voicemail
9941;2020/01/01;11:23:00;712345726;Voicemail
9941;2020/01/01;11:25:00;712345727;Voicemail
9941;2020/01/01;11:27:00;712345728;Voicemail
9941;2020/01/01;11:29:00;712345729;Voicemail
9941;2020/01/01;12:00:00;712345730;Voicemail
9941;2020/01/01;12:45:00;712345731;Voicemail
9941;2020/01/01;12:47:00;712345732;Voicemail
9941;2020/01/01;12:49:00;712345733;Voicemail
9941;2020/01/01;12:51:00;712345734;Voicemail
9941;2020/01/01;12:53:00;712345735;Voicemail
9941;2020/01/01;12:55:00;712345736;Voicemail
9941;2020/01/01;12:57:00;712345737;Voicemail
9941;2020/01/01;12:59:00;712345738;Voicemail
9941;2020/01/01;13:01:00;712345739;Voicemail
9941;2020/01/01;13:03:00;712345740;Voicemail
9941;2020/01/01;13:35:00;712345741;Voicemail
9941;2020/01/01;13:37:00;712345742;Voicemail
9941;2020/01/01;13:39:00;712345743;Voicemail
9941;2020/01/01;13:41:00;712345744;Answered
9941;2020/01/01;13:43:00;712345745;Answered
9941;2020/01/01;13:45:00;712345746;Voicemail
9941;2020/01/01;13:47:00;712345747;Voicemail
9941;2020/01/01;13:49:00;712345748;Voicemail
9941;2020/01/01;13:51:00;712345749;Voicemail
9941;2020/01/01;13:53:00;712345750;Voicemail
9941;2020/01/01;13:55:00;712345751;Voicemail
9941;2020/01/01;13:57:00;712345752;Voicemail
9941;2020/01/01;13:59:00;712345753;Voicemail
9941;2020/01/01;14:01:00;712345754;Voicemail
9941;2020/01/01;14:03:00;712345755;Voicemail
9941;2020/01/01;14:05:00;712345756;Voicemail
9941;2020/01/01;14:07:00;712345757;Voicemail
9941;2020/01/01;14:30:00;712345758;Voicemail
9941;2020/01/01;14:35:00;712345759;Voicemail
9941;2020/01/01;14:37:00;712345760;Voicemail
9941;2020/01/01;14:39:00;712345761;Answered
9941;2020/01/01;14:41:00;712345762;Answered
9941;2020/01/01;14:43:00;712345763;Voicemail
9941;2020/01/01;14:45:00;712345764;Voicemail
9941;2020/01/01;14:47:00;712345765;Answered
9941;2020/01/01;14:49:00;712345766;Answered
9941;2020/01/01;14:51:00;712345767;Voicemail
9941;2020/01/01;14:53:00;712345768;Voicemail
9941;2020/01/01;14:55:00;712345769;Voicemail
9941;2020/01/01;15:00:00;712345770;Voicemail
9941;2020/01/01;15:15:00;712345771;Voicemail
9941;2020/01/01;15:17:00;712345772;Voicemail
9941;2020/01/01;15:19:00;712345773;Voicemail
9941;2020/01/01;15:21:00;712345677;Voicemail
9941;2020/01/01;15:23:00;712345678;Voicemail
9941;2020/01/01;15:25:00;712345679;Answered
9941;2020/01/01;15:27:00;712345680;Voicemail
9941;2020/01/01;15:29:00;712345681;Answered
9941;2020/01/01;15:31:00;712345682;Voicemail
9941;2020/01/01;15:33:00;712345683;Answered
9941;2020/01/01;15:35:00;712345684;Voicemail
9941;2020/01/01;15:37:00;712345685;Voicemail
9941;2020/01/01;16:00:00;712345686;Voicemail
9941;2020/02/02;08:00:00;712345784;Wrong Number
9941;2020/02/02;08:10:00;712345785;Answered
9941;2020/02/02;08:12:00;712345786;Voicemail
9941;2020/02/02;08:14:00;712345787;Voicemail
9941;2020/02/02;08:16:00;712345788;Voicemail
9941;2020/02/02;08:18:00;712345789;Voicemail
9941;2020/02/02;08:20:00;712345790;Voicemail
9941;2020/02/02;08:22:00;712345791;Voicemail
9941;2020/02/02;08:24:00;712345792;Voicemail
9941;2020/02/02;08:26:00;712345793;Voicemail
9941;2020/02/02;08:28:00;712345794;Voicemail
9941;2020/02/02;08:30:00;712345795;Voicemail
9941;2020/02/02;08:32:00;712345796;Voicemail
9941;2020/02/02;08:34:00;712345797;Voicemail
9941;2020/02/02;08:36:00;712345798;Answered
9941;2020/02/02;08:38:00;712345799;Voicemail
9941;2020/02/02;08:40:00;712345800;Voicemail
9941;2020/02/02;08:42:00;712345801;Answered
9941;2020/02/02;08:44:00;712345802;Answered
9941;2020/02/02;09:00:00;712345803;Voicemail
9941;2020/02/02;09:15:00;712345804;Voicemail
9941;2020/02/02;09:16:00;712345805;Voicemail
9941;2020/02/02;09:18:00;712345806;Voicemail
9941;2020/02/02;09:20:00;712345807;Voicemail
9941;2020/02/02;09:22:00;712345808;Voicemail
9941;2020/02/02;09:24:00;712345809;Answered
9941;2020/02/02;09:26:00;712345810;Voicemail
9941;2020/02/02;09:28:00;712345811;Answered
9941;2020/02/02;09:30:00;712345812;Voicemail
9941;2020/02/02;09:32:00;712345813;Answered
9941;2020/02/02;09:34:00;712345814;Voicemail
9941;2020/02/02;09:36:00;712345815;Voicemail
9941;2020/02/02;09:38:00;712345816;Voicemail
9941;2020/02/02;09:39:00;712345817;Voicemail
9941;2020/02/02;10:00:00;712345818;Voicemail
9941;2020/02/02;12:00:00;712345819;Voicemail
9941;2020/02/02;12:45:00;712345820;Voicemail
9941;2020/02/02;12:47:00;712345821;Voicemail
9941;2020/02/02;12:49:00;712345822;Voicemail
9941;2020/02/02;12:51:00;712345823;Voicemail
9941;2020/02/02;12:53:00;712345824;Answered
9941;2020/02/02;12:55:00;712345825;Answered
9941;2020/02/02;12:57:00;712345826;Answered
9941;2020/02/02;12:59:00;712345827;Voicemail
9941;2020/02/02;13:01:00;712345828;Voicemail
9941;2020/02/02;13:03:00;712345829;Voicemail
9941;2020/02/02;13:35:00;712345830;Voicemail
9941;2020/02/02;13:37:00;712345831;Voicemail
9941;2020/02/02;13:39:00;712345832;Voicemail
9941;2020/02/02;13:41:00;712345833;Voicemail
9941;2020/02/02;13:43:00;712345834;Answered
9941;2020/02/02;13:45:00;712345835;Voicemail
9941;2020/02/02;13:47:00;712345836;Answered
9941;2020/02/02;13:49:00;712345837;Voicemail
9941;2020/02/02;13:51:00;712345838;Answered
9941;2020/02/02;13:53:00;712345839;Voicemail
9941;2020/02/02;13:55:00;712345840;Answered
9941;2020/02/02;13:57:00;712345841;Voicemail
9941;2020/02/02;13:59:00;712345842;Voicemail
9941;2020/02/02;14:01:00;712345843;Voicemail
9941;2020/02/02;14:03:00;712345844;Voicemail
9941;2020/02/02;14:05:00;712345845;Voicemail
9941;2020/02/02;14:07:00;712345787;Voicemail
9941;2020/02/02;14:30:00;712345788;Voicemail
9941;2020/02/02;14:35:00;712345789;Answered
9941;2020/02/02;14:37:00;712345790;Voicemail
9941;2020/02/02;14:39:00;712345791;Answered
9941;2020/02/02;14:41:00;712345792;Answered
9941;2020/02/02;14:43:00;712345793;Voicemail
9941;2020/02/02;14:45:00;712345794;Voicemail
9941;2020/02/02;14:47:00;712345795;Voicemail
9941;2020/02/02;14:49:00;712345796;Voicemail
9941;2020/02/02;14:51:00;712345797;Voicemail
9941;2020/02/02;14:53:00;712345857;Voicemail
9941;2020/02/02;14:55:00;712345858;Voicemail
9941;2020/02/02;15:00:00;712345859;Voicemail
9941;2020/02/02;15:15:00;712345860;Voicemail
9941;2020/02/02;15:17:00;712345861;Voicemail
9941;2020/02/02;15:19:00;712345862;Voicemail
9941;2020/02/02;15:21:00;712345863;Voicemail
9941;2020/02/02;15:23:00;712345864;Voicemail
9941;2020/02/02;15:25:00;712345865;Answered
9941;2020/02/02;15:27:00;712345866;Answered
9941;2020/02/02;15:29:00;712345867;Voicemail
9941;2020/02/02;15:31:00;712345868;Voicemail
9941;2020/02/02;15:33:00;712345869;Voicemail
9941;2020/02/02;15:35:00;712345870;Answered
9941;2020/02/02;15:37:00;712345871;Answered
9941;2020/02/02;16:00:00;712345872;Answered
9941;2020/02/02;16:14:00;712345873;Answered
9941;2020/02/02;16:15:00;712345874;Answered
9941;2020/02/02;16:16:00;712345875;Voicemail
9941;2020/02/02;16:17:00;712345876;Voicemail
9941;2020/02/02;16:18:00;712345877;Voicemail
9941;2020/02/02;16:19:00;712345878;Voicemail
9941;2020/02/02;16:20:00;712345879;Voicemail
9941;2020/02/02;16:21:00;712345880;Voicemail
9941;2020/02/02;16:22:00;712345881;Voicemail
9941;2020/02/02;16:23:00;712345882;Wrong Number
9941;2020/02/02;16:24:00;712345883;Answered
9941;2020/02/02;16:25:00;712345884;Voicemail
9941;2020/02/02;16:26:00;712345885;Voicemail
9941;2020/02/02;16:27:00;712345886;Voicemail
9941;2020/02/02;16:28:00;712345887;Voicemail
9941;2020/02/02;16:29:00;712345888;Voicemail
9941;2020/02/02;16:30:00;712345889;Voicemail
9941;2020/02/02;16:31:00;712345890;Voicemail
9941;2020/02/02;16:32:00;712345891;Voicemail
9941;2020/02/02;16:33:00;712345892;Voicemail
9941;2020/02/02;16:55:00;712345893;Voicemail
9941;2020/02/02;16:56:00;712345894;Voicemail
9941;2020/02/02;16:57:00;712345895;Voicemail
9941;2020/02/02;16:58:00;712345896;Voicemail
9941;2020/02/02;16:59:00;712345897;Answered
9941;2020/02/02;17:00:00;712345898;Voicemail
9963;2020/01/01;08:00:00;612345671;Voicemail
9963;2020/01/01;08:15:00;612345672;Answered
9963;2020/01/01;08:16:00;612345673;Voicemail
9963;2020/01/01;08:17:00;612345674;Wrong Number
9963;2020/01/01;08:18:00;612345675;Voicemail
9963;2020/01/01;08:19:00;612345676;Voicemail
9963;2020/01/01;08:20:00;612345677;Answered
9963;2020/01/01;08:21:00;612345678;Voicemail
9963;2020/01/01;08:22:00;612345679;Wrong Number
9963;2020/01/01;09:00:00;612345680;Answered
9963;2020/01/01;09:05:00;612345681;Voicemail
9963;2020/01/01;09:10:00;612345682;Voicemail
9963;2020/01/01;09:15:00;612345683;Voicemail
9963;2020/01/01;09:20:00;612345684;Voicemail
9963;2020/01/01;09:25:00;612345685;Wrong Number
9963;2020/01/01;09:30:00;612345686;Voicemail
9963;2020/01/01;09:35:00;612345687;Voicemail
9963;2020/01/01;09:40:00;612345688;Voicemail
9963;2020/01/01;09:45:00;612345689;Answered
9963;2020/01/01;10:00:00;612345690;Answered
9963;2020/01/01;10:02:00;612345691;Wrong Number
9963;2020/01/01;10:06:00;612345692;Voicemail
9963;2020/01/01;10:10:00;612345693;Voicemail
9963;2020/01/01;10:14:00;612345694;Voicemail
9963;2020/01/01;10:18:00;612345695;Voicemail
9963;2020/01/01;10:22:00;612345696;Voicemail
9963;2020/01/01;10:26:00;612345697;Voicemail
9963;2020/01/01;10:30:00;612345698;Voicemail
9963;2020/01/01;10:34:00;612345699;Voicemail
9963;2020/01/01;10:38:00;612345700;Voicemail
9963;2020/01/01;10:42:00;612345701;Voicemail
9963;2020/01/01;10:46:00;612345702;Voicemail
9963;2020/01/01;10:50:00;612345703;Voicemail
9963;2020/01/01;11:00:00;612345704;Voicemail
9963;2020/01/01;11:02:00;612345705;Wrong Number
9963;2020/01/01;11:04:00;612345706;Voicemail
9963;2020/01/01;11:06:00;612345707;Answered
9963;2020/01/01;11:08:00;612345708;Voicemail
9963;2020/01/01;11:10:00;612345709;Wrong Number
9963;2020/01/01;11:12:00;612345710;Voicemail
9963;2020/01/01;11:14:00;612345711;Voicemail
9963;2020/01/01;11:16:00;612345712;Voicemail
9963;2020/01/01;11:18:00;612345713;Voicemail
9963;2020/01/01;11:20:00;612345714;Answered
9963;2020/01/01;11:55:00;612345715;Voicemail
9963;2020/01/01;12:00:00;612345716;Voicemail
9963;2020/01/01;12:45:00;612345717;Wrong Number
9963;2020/01/01;12:47:00;612345718;Voicemail
9963;2020/01/01;12:49:00;612345719;Voicemail
9963;2020/01/01;12:51:00;612345720;Answered
9963;2020/01/01;12:53:00;612345721;Voicemail
9963;2020/01/01;12:55:00;612345722;Voicemail
9963;2020/01/01;12:57:00;612345723;Wrong Number
9963;2020/01/01;12:59:00;612345724;Voicemail
9963;2020/01/01;13:00:00;612345725;Voicemail
9963;2020/01/01;13:15:00;612345726;Voicemail
9963;2020/01/01;13:30:00;612345727;Voicemail
9963;2020/01/01;13:45:00;612345728;Wrong Number
9963;2020/01/01;14:00:00;612345729;Voicemail
9963;2020/01/01;14:15:00;612345730;Voicemail
9963;2020/01/01;14:30:00;612345731;Voicemail
9963;2020/01/01;14:45:00;612345732;Voicemail
9963;2020/01/01;15:00:00;612345733;Voicemail
9963;2020/01/01;15:06:00;612345734;Voicemail
9963;2020/01/01;15:12:00;612345735;Voicemail
9963;2020/01/01;15:15:00;612345736;Voicemail
9963;2020/01/01;15:30:00;612345737;Voicemail
9963;2020/01/01;15:36:00;612345738;Answered
9963;2020/01/01;15:37:00;612345739;Voicemail
9963;2020/01/01;15:38:00;612345740;Voicemail
9963;2020/01/01;15:39:00;612345741;Voicemail
9963;2020/01/01;15:40:00;612345742;Voicemail
9963;2020/01/01;15:41:00;612345743;Voicemail
9963;2020/01/01;15:42:00;612345744;Wrong Number
9963;2020/01/01;15:43:00;612345745;Answered
9963;2020/01/01;15:44:00;612345746;Voicemail
9963;2020/01/01;15:45:00;612345747;Voicemail
9963;2020/01/01;15:46:00;612345748;Answered
9963;2020/01/01;15:47:00;612345749;Voicemail
9963;2020/01/01;15:48:00;612345750;Voicemail
9963;2020/01/01;15:49:00;612345751;Answered
9963;2020/01/01;15:50:00;612345752;Voicemail
9963;2020/01/01;15:51:00;612345753;Wrong Number
9963;2020/01/01;15:52:00;612345754;Voicemail
9963;2020/01/01;15:53:00;612345755;Voicemail
9963;2020/01/01;15:54:00;612345756;Voicemail
9963;2020/01/01;15:55:00;612345757;Voicemail
9963;2020/01/01;15:56:00;612345758;Voicemail
9963;2020/01/01;15:57:00;612345759;Voicemail
9963;2020/01/01;15:58:00;612345760;Voicemail
9963;2020/01/01;15:59:00;612345761;Voicemail
9963;2020/01/01;16:00:00;612345762;Voicemail
9963;2020/01/02;08:00:00;612345763;Voicemail
9963;2020/01/02;08:15:00;612345764;Voicemail
9963;2020/01/02;08:16:00;612345765;Wrong Number
9963;2020/01/02;08:17:00;612345766;Voicemail
9963;2020/01/02;08:18:00;612345767;Voicemail
9963;2020/01/02;08:19:00;612345768;Voicemail
9963;2020/01/02;08:20:00;612345769;Voicemail
9963;2020/01/02;08:21:00;612345770;Voicemail
9963;2020/01/02;08:22:00;612345771;Voicemail
9963;2020/01/02;09:00:00;612345772;Answered
9963;2020/01/02;09:05:00;612345773;Answered
9963;2020/01/02;09:10:00;612345774;Voicemail
9963;2020/01/02;09:15:00;612345775;Answered
9963;2020/01/02;09:20:00;612345776;Voicemail
9963;2020/01/02;09:25:00;612345777;Wrong Number
9963;2020/01/02;09:30:00;612345778;Voicemail
9963;2020/01/02;09:35:00;612345779;Voicemail
9963;2020/01/02;09:40:00;612345780;Voicemail
9963;2020/01/02;09:45:00;612345781;Voicemail
9963;2020/01/02;10:00:00;612345782;Voicemail
9963;2020/01/02;10:02:00;612345783;Voicemail
9963;2020/01/02;10:06:00;612345784;Voicemail
9963;2020/01/02;10:10:00;612345785;Voicemail
9963;2020/01/02;10:14:00;612345786;Voicemail
9963;2020/01/02;10:18:00;612345787;Voicemail
9963;2020/01/02;10:22:00;612345788;Voicemail
9963;2020/01/02;10:26:00;612345789;Wrong Number
9963;2020/01/02;10:30:00;612345790;Voicemail
9963;2020/01/02;10:34:00;612345791;Voicemail
9963;2020/01/02;10:38:00;612345792;Voicemail
9963;2020/01/02;10:42:00;612345793;Answered
9963;2020/01/02;10:46:00;612345794;Voicemail
9963;2020/01/02;10:50:00;612345795;Answered
9963;2020/01/02;11:00:00;612345796;Voicemail
9963;2020/01/02;11:02:00;612345797;Voicemail
9963;2020/01/02;11:04:00;612345798;Wrong Number
9963;2020/01/02;11:06:00;612345799;Voicemail
9963;2020/01/02;11:08:00;612345800;Voicemail
9963;2020/01/02;11:10:00;612345801;Voicemail
9963;2020/01/02;11:12:00;612345802;Answered
9963;2020/01/02;11:14:00;612345803;Voicemail
9963;2020/01/02;11:16:00;612345804;Voicemail
9963;2020/01/02;11:18:00;612345805;Voicemail
9963;2020/01/02;11:20:00;612345806;Voicemail
9963;2020/01/02;11:55:00;612345807;Voicemail
9963;2020/01/02;12:00:00;612345808;Voicemail
9963;2020/01/02;12:45:00;612345809;Voicemail
9963;2020/01/02;12:47:00;612345810;Answered
9963;2020/01/02;12:49:00;612345811;Voicemail
9963;2020/01/02;12:51:00;612345812;Voicemail
9963;2020/01/02;12:53:00;612345813;Voicemail
9963;2020/01/02;12:55:00;612345814;Answered
9963;2020/01/02;12:57:00;612345815;Voicemail
9963;2020/01/02;12:59:00;612345816;Voicemail
9963;2020/01/02;13:00:00;612345817;Voicemail
9963;2020/01/02;13:15:00;612345818;Answered
9963;2020/01/02;13:30:00;612345819;Voicemail
9963;2020/01/02;13:45:00;612345820;Voicemail
9963;2020/01/02;14:00:00;612345821;Voicemail
9963;2020/01/02;14:15:00;612345822;Voicemail
9963;2020/01/02;14:30:00;612345823;Voicemail
9963;2020/01/02;14:45:00;612345824;Answered
9963;2020/01/02;15:00:00;612345825;Voicemail
9963;2020/01/02;15:06:00;612345826;Voicemail
9963;2020/01/02;15:12:00;612345827;Voicemail
9963;2020/01/02;15:15:00;612345828;Voicemail
9963;2020/01/02;15:30:00;612345829;Voicemail
9963;2020/01/02;15:36:00;612345830;Voicemail
9963;2020/01/02;15:37:00;612345831;Voicemail
9963;2020/01/02;15:38:00;612345832;Voicemail
9963;2020/01/02;15:39:00;612345833;Voicemail
9963;2020/01/02;15:40:00;612345834;Answered
9963;2020/01/02;15:41:00;612345835;Voicemail
9963;2020/01/02;15:42:00;612345836;Voicemail
9963;2020/01/02;15:43:00;612345837;Voicemail
9963;2020/01/02;15:44:00;612345838;Voicemail
9963;2020/01/02;15:45:00;612345839;Voicemail
9963;2020/01/02;15:46:00;612345840;Voicemail
9963;2020/01/02;15:47:00;612345841;Answered
9963;2020/01/02;15:48:00;612345842;Answered
9963;2020/01/02;15:49:00;612345843;Voicemail
9963;2020/01/02;15:50:00;612345844;Voicemail
9963;2020/01/02;15:51:00;612345845;Voicemail
9963;2020/01/02;15:52:00;612345846;Voicemail
9963;2020/01/02;15:53:00;612345847;Voicemail
9963;2020/01/02;15:54:00;612345848;Voicemail
9963;2020/01/02;15:55:00;612345849;Wrong Number
9963;2020/01/02;15:56:00;612345850;Voicemail
9963;2020/01/02;15:57:00;612345851;Answered
9963;2020/01/02;15:58:00;612345852;Voicemail
9963;2020/01/02;15:59:00;612345853;Voicemail
9963;2020/01/02;16:00:00;612345854;Wrong Number

